,Country_Name,Region,Indicator_Name,Year,High income: OECD,High income: nonOECD,Low income,Lower middle income,Upper middle income
283,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
284,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
285,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
286,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
287,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2004,,9.407360077,,,
288,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2005,,10.92195988,,,
289,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
290,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
291,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
292,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
293,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2010,,11.96798992,,,
294,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
295,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
296,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
297,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2014,,8.461540222,,,
298,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2015,,8.25769043,,,
299,Bermuda,North America,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
300,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
301,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
302,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
303,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
304,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
305,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
306,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
307,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,8.15266037,
308,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,10.29395962,
309,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
310,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
311,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,,,7.313839912,
312,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,9.032670021,
313,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,,,7.834189892,
314,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,,,9.567669868,
315,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
316,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,,,8.203419685,
317,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,13.65237999,
318,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,31.68153,
319,Bhutan,South Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
320,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
321,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1998,,,,13.45102978,
322,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),1999,,,,14.26062965,
323,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2000,,,,12.64039993,
324,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
325,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2002,,,,15.76895046,
326,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2003,,,,16.59645081,
327,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
328,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
329,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2006,,,,13.62847042,
330,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
331,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2008,,,,18.41033936,
332,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2009,,,,21.73588943,
333,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2010,,,,20.79140091,
334,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2011,,,,17.1478405,
335,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2012,,,,23.36502075,
336,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2013,,,,16.27699089,
337,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2014,,,,23.48155975,
338,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
339,Bolivia,Latin America & Caribbean,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
340,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
341,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
342,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
343,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
344,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
345,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
346,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
347,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
348,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,
349,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
350,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,
351,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
352,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,
353,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
354,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
355,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
356,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
357,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
358,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
359,Bosnia and Herzegovina,Europe & Central Asia,Government expenditure per primary student as % of GDP per capita (%),2016,,,,,
360,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1997,,,,,
361,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1998,,,,,
362,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),1999,,,,,
363,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2000,,,,,
364,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2001,,,,,
365,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2002,,,,,
366,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2003,,,,,
367,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2004,,,,,
368,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2005,,,,,17.91041946
369,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2006,,,,,
370,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2007,,,,,13.98882961
371,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2008,,,,,
372,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2009,,,,,10.32429981
373,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2010,,,,,
374,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2011,,,,,
375,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2012,,,,,
376,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2013,,,,,
377,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2014,,,,,
378,Botswana,Sub-Saharan Africa,Government expenditure per primary student as % of GDP per capita (%),2015,,,,,
